Time,Average Power (mW)
05-10-2024 09:21:02,7621.714932126697
05-10-2024 09:21:32,7614.990867579909
05-10-2024 09:22:02,7634.365296803653
05-10-2024 09:22:32,7618.990867579909
05-10-2024 09:23:02,7637.583333333333
05-10-2024 09:23:32,7661.502283105023
05-10-2024 09:24:02,7644.931818181818
05-10-2024 09:24:32,7625.393665158371
05-10-2024 09:25:02,7649.178082191781
05-10-2024 09:25:32,7646.121076233184
05-10-2024 09:26:02,7649.633027522936
05-10-2024 09:26:32,7644.013698630137
05-10-2024 09:27:02,7634.572727272727
05-10-2024 09:27:32,7665.4611872146115
05-10-2024 09:28:02,7651.3302752293575
05-10-2024 09:28:32,7650.675799086758
05-10-2024 09:29:02,7630.036363636364
05-10-2024 09:29:32,7616.118181818182
05-10-2024 09:30:02,7613.0
05-10-2024 09:30:32,7623.314814814815
05-10-2024 09:31:02,7629.828054298642
05-10-2024 09:31:32,7619.703196347032
05-10-2024 09:32:02,7637.680555555556
05-10-2024 09:32:32,7610.059907834101
05-10-2024 09:33:02,7622.855855855856
05-10-2024 09:33:32,7615.163636363636
05-10-2024 09:34:02,7624.497737556561
05-10-2024 09:34:32,7613.045248868778
05-10-2024 09:35:02,7607.622727272727
05-10-2024 09:35:32,7608.912844036698
05-10-2024 09:36:02,7617.946188340808
05-10-2024 09:36:32,7607.774193548387
05-10-2024 09:37:02,7608.059360730594
05-10-2024 09:37:32,7618.743243243243
05-10-2024 09:38:02,7606.174887892376
05-10-2024 09:38:32,7609.369369369369
05-10-2024 09:39:02,7603.543378995434
05-10-2024 09:39:32,7609.557077625571
05-10-2024 09:40:02,7616.091324200913
05-10-2024 09:40:32,7613.454954954955
05-10-2024 09:41:02,7606.721461187215
05-10-2024 09:41:32,7605.818181818182
05-10-2024 09:42:02,7608.159090909091
05-10-2024 09:42:32,7616.313636363637
05-10-2024 09:43:02,7619.55
05-10-2024 09:43:32,7611.226244343891
05-10-2024 09:44:02,7603.467889908256
05-10-2024 09:44:32,7613.636363636364
05-10-2024 09:45:02,7633.247706422018
05-10-2024 09:45:32,7605.395454545454
05-10-2024 09:46:02,7608.509090909091
05-10-2024 09:46:32,7617.442922374429
05-10-2024 09:47:02,7629.239631336405
05-10-2024 09:47:32,7610.722727272727
05-10-2024 09:48:02,7626.655963302752
05-10-2024 09:48:32,7637.700892857143
05-10-2024 09:49:02,7615.796380090498
05-10-2024 09:49:32,7643.004545454545
05-10-2024 09:50:02,7630.022935779816
05-10-2024 09:50:32,7639.99537037037
05-10-2024 09:51:02,7622.909090909091
05-10-2024 09:51:32,7622.825688073394
05-10-2024 09:52:02,7626.290322580645
05-10-2024 09:52:32,7661.8
05-10-2024 09:53:02,7636.2054794520545
05-10-2024 09:53:32,7639.433789954338
05-10-2024 09:54:02,7616.41095890411
05-10-2024 09:54:32,7648.954954954955
05-10-2024 09:55:02,7612.231818181818
05-10-2024 09:55:32,7633.577981651376
05-10-2024 09:56:02,7626.24200913242
05-10-2024 09:56:32,7652.368181818182
05-10-2024 09:57:02,7647.737556561086
05-10-2024 09:57:32,7625.456621004566
05-10-2024 09:58:02,7622.808219178082
05-10-2024 09:58:32,7621.648401826484
05-10-2024 09:59:02,7610.2342342342345
05-10-2024 09:59:32,7644.678733031674
05-10-2024 10:00:02,7643.577981651376
05-10-2024 10:00:32,7632.615384615385
05-10-2024 10:01:02,7642.200913242009
05-10-2024 10:01:32,7621.677272727273
05-10-2024 10:02:02,7641.459459459459
05-10-2024 10:02:32,7636.634703196347
05-10-2024 10:03:02,7623.739726027397
05-10-2024 10:03:32,7611.692307692308
05-10-2024 10:04:02,7667.459090909091
05-10-2024 10:04:32,7662.141552511415
05-10-2024 10:05:02,7658.180995475113
05-10-2024 10:05:32,7639.977375565611
05-10-2024 10:06:02,7640.407239819005
05-10-2024 10:06:32,7630.224770642202
05-10-2024 10:07:02,7628.963133640553
05-10-2024 10:07:32,7650.597285067874
05-10-2024 10:08:02,7677.602739726028
05-10-2024 10:08:32,7649.936363636363
05-10-2024 10:09:02,7668.846153846154
05-10-2024 10:09:32,7607.131818181818
05-10-2024 10:10:02,7629.049773755656
05-10-2024 10:10:32,7654.027149321267
05-10-2024 10:11:02,7637.237442922375
05-10-2024 10:11:32,7637.825688073394
05-10-2024 10:12:02,7628.826484018265
05-10-2024 10:12:32,7615.077981651376
05-10-2024 10:13:02,7617.782805429864
05-10-2024 10:13:32,7644.459090909091
05-10-2024 10:14:02,7615.607305936073
05-10-2024 10:14:32,7620.036529680366
05-10-2024 10:15:02,7606.217194570136
05-10-2024 10:15:32,7614.861111111111
05-10-2024 10:16:02,7612.977064220184
05-10-2024 10:16:32,7623.689189189189
05-10-2024 10:17:02,7624.719457013574
05-10-2024 10:17:32,7626.35294117647
05-10-2024 10:18:02,7603.009132420091
05-10-2024 10:18:32,7604.945454545455
05-10-2024 10:19:02,7616.409090909091
05-10-2024 10:19:32,7602.176470588235
05-10-2024 10:20:02,7605.681818181818
05-10-2024 10:20:32,7608.789237668161
05-10-2024 10:21:02,7607.159090909091
05-10-2024 10:21:32,7617.366972477064
05-10-2024 10:22:02,7604.440366972477
05-10-2024 10:22:32,7608.242152466368
05-10-2024 10:23:02,7603.413636363636
05-10-2024 10:23:32,7612.114155251142
05-10-2024 10:24:02,7603.45
05-10-2024 10:24:32,7608.930875576037
05-10-2024 10:25:02,7606.027522935779
05-10-2024 10:25:32,7613.524886877828
05-10-2024 10:26:02,7612.388127853881
05-10-2024 10:26:32,7615.972477064221
05-10-2024 10:27:02,7640.645454545454
05-10-2024 10:27:32,7621.819444444444
05-10-2024 10:28:02,7621.876712328767
05-10-2024 10:28:32,7615.85
05-10-2024 10:29:02,7656.418181818181
05-10-2024 10:29:32,7641.264840182648
05-10-2024 10:30:02,7628.254545454545
05-10-2024 10:30:32,7686.525114155251
05-10-2024 10:31:02,7670.122171945702
05-10-2024 10:31:32,7661.235294117647
05-10-2024 10:32:02,7646.41628959276
05-10-2024 10:32:32,7636.072727272727
05-10-2024 10:33:02,7643.4
05-10-2024 10:33:32,7652.945454545455
05-10-2024 10:34:02,7694.669683257918
05-10-2024 10:34:32,7617.309417040358
05-10-2024 10:35:02,7648.429864253394
05-10-2024 10:35:32,7630.316742081448
05-10-2024 10:36:02,7631.313636363637
05-10-2024 10:36:32,7640.009132420091
05-10-2024 10:37:02,7629.654545454546
05-10-2024 10:37:32,7618.538461538462
05-10-2024 10:38:02,7615.5091743119265
05-10-2024 10:38:32,7635.136363636364
05-10-2024 10:39:02,7610.365296803653
05-10-2024 10:39:32,7611.301369863014
05-10-2024 10:40:02,7644.768181818182
05-10-2024 10:40:32,7646.604545454546
05-10-2024 10:41:02,7625.534562211981
05-10-2024 10:41:32,7645.354545454546
05-10-2024 10:42:02,7604.723502304148
05-10-2024 10:42:32,7631.345454545454
05-10-2024 10:43:02,7631.79185520362
05-10-2024 10:43:32,7639.454128440367
05-10-2024 10:44:02,8321.34529147982
05-10-2024 10:44:32,8459.175115207374
05-10-2024 10:45:02,7767.922018348624
05-10-2024 10:45:32,7752.1697247706425
05-10-2024 10:46:02,7741.721461187215
05-10-2024 10:46:32,7736.105504587156
05-10-2024 10:47:02,7723.281818181818
05-10-2024 10:47:32,7716.995433789954
05-10-2024 10:48:02,7864.1511627906975
