Time,Average Power (mW)
05-10-2024 04:20:11,7745.881278538813
05-10-2024 04:20:41,7780.3133640553
05-10-2024 04:21:11,7754.950892857143
05-10-2024 04:21:41,7732.738532110092
05-10-2024 04:22:11,7763.425339366516
05-10-2024 04:22:41,7762.625570776256
05-10-2024 04:23:11,7737.944700460829
05-10-2024 04:23:41,7747.222727272727
05-10-2024 04:24:11,7762.559090909091
05-10-2024 04:24:41,7751.212669683258
05-10-2024 04:25:11,7748.833333333333
05-10-2024 04:25:41,7777.225806451613
05-10-2024 04:26:11,7738.886363636364
05-10-2024 04:26:41,7738.431818181818
05-10-2024 04:27:11,7769.54794520548
05-10-2024 04:27:41,7748.380090497738
05-10-2024 04:28:11,7744.347031963471
05-10-2024 04:28:41,7749.529147982063
05-10-2024 04:29:11,7758.746606334842
05-10-2024 04:29:41,7743.562211981567
05-10-2024 04:30:11,7772.301369863014
05-10-2024 04:30:41,7756.877272727273
05-10-2024 04:31:11,7745.429864253394
05-10-2024 04:31:41,7743.660633484163
05-10-2024 04:32:11,7744.798165137615
05-10-2024 04:32:41,7752.3899082568805
05-10-2024 04:33:11,7739.275229357798
05-10-2024 04:33:41,7735.598173515982
05-10-2024 04:34:11,7775.643835616438
05-10-2024 04:34:41,7733.868181818182
05-10-2024 04:35:11,7735.8493150684935
05-10-2024 04:35:41,7717.710407239819
05-10-2024 04:36:11,7749.727272727273
05-10-2024 04:36:41,7714.778280542986
05-10-2024 04:37:11,7712.465753424657
05-10-2024 04:37:41,7746.488584474886
05-10-2024 04:38:11,7711.845454545454
05-10-2024 04:38:41,7715.013452914798
05-10-2024 04:39:11,7735.5388127853885
05-10-2024 04:39:41,7718.316742081448
05-10-2024 04:40:11,7712.018181818182
05-10-2024 04:40:41,7717.470852017937
05-10-2024 04:41:11,7739.990867579909
05-10-2024 04:41:41,7712.072727272727
05-10-2024 04:42:11,7712.385321100917
05-10-2024 04:42:41,7711.869369369369
05-10-2024 04:43:11,7740.923423423424
05-10-2024 04:43:41,7709.43891402715
05-10-2024 04:44:11,7719.282511210762
05-10-2024 04:44:41,7739.705882352941
05-10-2024 04:45:11,7715.513636363637
05-10-2024 04:45:41,7711.14479638009
05-10-2024 04:46:11,7713.657657657658
05-10-2024 04:46:41,7742.227272727273
05-10-2024 04:47:11,7713.347031963471
05-10-2024 04:47:41,7713.05
05-10-2024 04:48:11,7711.853881278539
05-10-2024 04:48:41,7745.761467889908
05-10-2024 04:49:11,7711.579185520362
05-10-2024 04:49:41,7713.054298642534
05-10-2024 04:50:11,7741.153846153846
05-10-2024 04:50:41,7715.315068493151
05-10-2024 04:51:11,7715.5
05-10-2024 04:51:41,7733.840909090909
05-10-2024 04:52:11,7740.7657657657655
05-10-2024 04:52:41,7714.809954751131
05-10-2024 04:53:11,7722.894495412844
05-10-2024 04:53:41,7709.054298642534
05-10-2024 04:54:11,7741.923076923077
05-10-2024 04:54:41,7708.2211981566825
05-10-2024 04:55:11,7711.443438914027
05-10-2024 04:55:41,7710.48623853211
05-10-2024 04:56:11,7755.109589041096
05-10-2024 04:56:41,7714.513636363637
05-10-2024 04:57:11,7713.2100456621
05-10-2024 04:57:41,7736.529411764706
05-10-2024 04:58:11,7714.581818181819
05-10-2024 04:58:41,7711.406392694064
05-10-2024 04:59:11,7711.37899543379
05-10-2024 04:59:41,7737.945454545455
05-10-2024 05:00:11,7712.780821917808
05-10-2024 05:00:41,7709.226244343891
05-10-2024 05:01:11,7713.696832579186
05-10-2024 05:01:41,7734.995433789954
05-10-2024 05:02:11,7711.804545454545
05-10-2024 05:02:41,7710.859728506787
05-10-2024 05:03:11,7711.804545454545
05-10-2024 05:03:41,7740.465753424657
05-10-2024 05:04:11,7710.059633027523
05-10-2024 05:04:41,7708.837104072398
05-10-2024 05:05:11,7715.704545454545
05-10-2024 05:05:41,7744.14479638009
05-10-2024 05:06:11,7705.954337899543
05-10-2024 05:06:41,7706.563063063063
05-10-2024 05:07:11,7714.262443438914
05-10-2024 05:07:41,7744.15
05-10-2024 05:08:11,7713.095022624434
05-10-2024 05:08:41,7712.275229357798
05-10-2024 05:09:11,7709.740740740741
05-10-2024 05:09:41,7738.711009174312
05-10-2024 05:10:11,7714.145454545454
05-10-2024 05:10:41,7712.639639639639
05-10-2024 05:11:11,7712.263636363637
05-10-2024 05:11:41,7708.176470588235
05-10-2024 05:12:11,7747.8
05-10-2024 05:12:41,7711.686098654708
05-10-2024 05:13:11,7715.036363636364
05-10-2024 05:13:41,7709.390909090909
05-10-2024 05:14:11,7737.213636363636
05-10-2024 05:14:41,7710.7972972972975
05-10-2024 05:15:11,7709.585253456221
05-10-2024 05:15:41,7708.1697247706425
05-10-2024 05:16:11,7716.509090909091
05-10-2024 05:16:41,7736.185520361991
05-10-2024 05:17:11,7712.727272727273
05-10-2024 05:17:41,7709.977272727273
05-10-2024 05:18:11,7748.470588235294
05-10-2024 05:18:41,7711.876146788991
05-10-2024 05:19:11,7715.373873873874
05-10-2024 05:19:41,7711.322727272727
05-10-2024 05:20:11,7747.33023255814
05-10-2024 05:20:41,7710.022522522522
05-10-2024 05:21:11,7715.1612903225805
05-10-2024 05:21:41,7712.226244343891
05-10-2024 05:22:11,7737.836363636364
05-10-2024 05:22:41,7711.395454545454
05-10-2024 05:23:11,7710.529411764706
05-10-2024 05:23:41,7712.518181818182
05-10-2024 05:24:11,7734.027649769585
05-10-2024 05:24:41,7719.0
05-10-2024 05:25:11,7714.177272727273
05-10-2024 05:25:41,7716.40990990991
05-10-2024 05:26:11,7730.48401826484
05-10-2024 05:26:41,7754.787330316742
05-10-2024 05:27:11,7716.013513513513
05-10-2024 05:27:41,7713.132420091324
05-10-2024 05:28:11,7713.722727272727
05-10-2024 05:28:41,7711.977272727273
05-10-2024 05:29:11,7742.16742081448
05-10-2024 05:29:41,7710.981651376147
05-10-2024 05:30:11,7720.2831050228315
05-10-2024 05:30:41,7716.837104072398
05-10-2024 05:31:11,7746.895454545454
05-10-2024 05:31:41,7718.62443438914
05-10-2024 05:32:11,7719.344036697248
05-10-2024 05:32:41,7718.693693693694
05-10-2024 05:33:11,7721.365296803653
05-10-2024 05:33:41,7757.659090909091
05-10-2024 05:34:11,7733.377272727273
05-10-2024 05:34:41,7731.287671232877
05-10-2024 05:35:11,7727.557077625571
05-10-2024 05:35:41,7734.219178082192
05-10-2024 05:36:11,7762.004524886878
05-10-2024 05:36:41,7742.645454545454
05-10-2024 05:37:11,7754.31221719457
05-10-2024 05:37:41,7745.688073394495
05-10-2024 05:38:11,7776.796380090498
05-10-2024 05:38:41,7748.746606334842
05-10-2024 05:39:11,7746.054545454545
05-10-2024 05:39:41,7764.538461538462
05-10-2024 05:40:11,7752.238532110092
05-10-2024 05:40:41,7788.101851851852
05-10-2024 05:41:11,7765.285067873303
05-10-2024 05:41:41,7752.204545454545
05-10-2024 05:42:11,7747.457013574661
05-10-2024 05:42:41,7757.396396396396
05-10-2024 05:43:11,7770.3891402714935
05-10-2024 05:43:41,7756.731818181818
05-10-2024 05:44:11,7752.036529680366
05-10-2024 05:44:41,7750.388127853881
05-10-2024 05:45:11,7796.187214611872
05-10-2024 05:45:41,7749.954954954955
05-10-2024 05:46:11,7757.420814479638
05-10-2024 05:46:41,7759.333333333333
05-10-2024 05:47:11,7808.718181818182
05-10-2024 05:47:41,7765.799086757991
05-10-2024 05:48:11,7768.1621621621625
05-10-2024 05:48:41,7759.049773755656
05-10-2024 05:49:11,7782.669683257918
05-10-2024 05:49:41,7776.660633484163
05-10-2024 05:50:11,7765.536363636364
05-10-2024 05:50:41,7768.461538461538
05-10-2024 05:51:11,7776.536363636364
05-10-2024 05:51:41,7778.922374429224
05-10-2024 05:52:11,7775.885844748858
05-10-2024 05:52:41,7769.430493273542
05-10-2024 05:53:11,7769.9775784753365
05-10-2024 05:53:41,7756.468468468468
05-10-2024 05:54:11,7768.470588235294
05-10-2024 05:54:41,7813.386363636364
05-10-2024 05:55:11,7772.545454545455
05-10-2024 05:55:41,7776.114155251142
05-10-2024 05:56:11,7773.4841628959275
05-10-2024 05:56:41,7789.013574660634
05-10-2024 05:57:11,7794.799086757991
05-10-2024 05:57:41,7775.8899082568805
05-10-2024 05:58:11,7764.819004524887
05-10-2024 05:58:41,7769.091324200913
05-10-2024 05:59:11,7770.509009009009
05-10-2024 05:59:41,7810.995412844037
05-10-2024 06:00:11,7772.044642857143
05-10-2024 06:00:41,7766.461538461538
05-10-2024 06:01:11,7763.727272727273
05-10-2024 06:01:41,7789.461538461538
05-10-2024 06:02:11,7780.063926940639
05-10-2024 06:02:41,7809.311926605505
05-10-2024 06:03:11,7775.817351598173
05-10-2024 06:03:41,7763.967889908256
05-10-2024 06:04:11,7771.527272727273
05-10-2024 06:04:41,7769.0675675675675
05-10-2024 06:05:11,7811.56108597285
05-10-2024 06:05:41,7763.172727272728
05-10-2024 06:06:11,7755.289592760181
05-10-2024 06:06:41,7770.659090909091
05-10-2024 06:07:11,7769.9497716894975
05-10-2024 06:07:41,7802.692307692308
05-10-2024 06:08:11,7807.081447963801
05-10-2024 06:08:41,7773.608108108108
05-10-2024 06:09:11,7775.177272727273
05-10-2024 06:09:41,7775.159090909091
05-10-2024 06:10:11,7771.392694063927
05-10-2024 06:10:41,7815.954545454545
05-10-2024 06:11:11,7767.182648401827
05-10-2024 06:11:41,7780.643835616438
05-10-2024 06:12:11,7757.609090909091
05-10-2024 06:12:41,7758.93665158371
05-10-2024 06:13:11,7805.85520361991
05-10-2024 06:13:41,7771.945454545455
05-10-2024 06:14:11,7758.495454545455
05-10-2024 06:14:41,7780.531531531532
05-10-2024 06:15:11,7814.587443946189
05-10-2024 06:15:41,7780.209090909091
05-10-2024 06:16:11,7767.122171945702
05-10-2024 06:16:41,7821.9
05-10-2024 06:17:11,7870.822727272727
05-10-2024 06:17:41,7775.543378995434
05-10-2024 06:18:11,7775.054794520548
05-10-2024 06:18:41,7777.945454545455
05-10-2024 06:19:11,8113.726027397261
05-10-2024 06:19:41,8213.190045248868
05-10-2024 06:20:11,7785.600917431193
05-10-2024 06:20:41,7774.393665158371
05-10-2024 06:21:11,7792.85520361991
05-10-2024 06:21:41,7780.542600896861
05-10-2024 06:22:11,7780.0
05-10-2024 06:22:41,7819.117647058823
05-10-2024 06:23:11,7777.693693693694
05-10-2024 06:23:41,7776.995454545455
05-10-2024 06:24:11,7788.58371040724
05-10-2024 06:24:41,7778.461538461538
05-10-2024 06:25:11,7826.900452488688
05-10-2024 06:25:41,7780.44495412844
05-10-2024 06:26:11,7779.945945945946
05-10-2024 06:26:41,7771.022727272727
05-10-2024 06:27:11,7786.714932126697
05-10-2024 06:27:41,7784.790909090909
05-10-2024 06:28:11,7812.8110599078345
05-10-2024 06:28:41,7786.719457013574
05-10-2024 06:29:11,7792.261261261261
05-10-2024 06:29:41,7778.144144144144
05-10-2024 06:30:11,7778.022624434389
05-10-2024 06:30:41,7783.3607305936075
05-10-2024 06:31:11,7818.921658986175
05-10-2024 06:31:41,7772.131221719457
05-10-2024 06:32:11,7785.718181818182
05-10-2024 06:32:41,7790.497716894977
05-10-2024 06:33:11,7788.090497737557
05-10-2024 06:33:41,7780.114155251142
05-10-2024 06:34:11,7824.7
05-10-2024 06:34:41,7776.618181818182
05-10-2024 06:35:11,7785.497695852535
05-10-2024 06:35:41,7786.465753424657
05-10-2024 06:36:11,7794.481818181818
05-10-2024 06:36:41,7787.636363636364
05-10-2024 06:37:11,7831.577272727272
05-10-2024 06:37:41,7775.286363636364
05-10-2024 06:38:11,7774.049773755656
05-10-2024 06:38:41,7782.8378378378375
05-10-2024 06:39:11,7787.563063063063
05-10-2024 06:39:41,7770.72850678733
05-10-2024 06:40:11,7816.027397260274
05-10-2024 06:40:41,7781.204545454545
05-10-2024 06:41:11,7784.751131221719
05-10-2024 06:41:41,7790.671232876713
05-10-2024 06:42:11,7777.342465753424
05-10-2024 06:42:41,7788.063636363637
05-10-2024 06:43:11,7832.680365296804
05-10-2024 06:43:41,7785.536363636364
05-10-2024 06:44:11,7788.698198198198
05-10-2024 06:44:41,7784.204545454545
05-10-2024 06:45:11,7798.586363636364
05-10-2024 06:45:41,7784.814479638009
05-10-2024 06:46:11,7821.117647058823
05-10-2024 06:46:41,7780.0
05-10-2024 06:47:11,7786.746606334842
05-10-2024 06:47:41,7788.802752293578
05-10-2024 06:48:11,7826.361990950226
05-10-2024 06:48:41,7789.013636363637
05-10-2024 06:49:11,7796.740909090909
05-10-2024 06:49:41,7836.18018018018
05-10-2024 06:50:11,7795.628440366972
05-10-2024 06:50:41,7791.085972850678
05-10-2024 06:51:11,7785.850678733032
05-10-2024 06:51:41,7795.072727272727
05-10-2024 06:52:11,7781.904109589041
05-10-2024 06:52:41,7785.92694063927
05-10-2024 06:53:11,7833.119266055046
05-10-2024 06:53:41,7784.198198198198
05-10-2024 06:54:11,7784.359090909091
05-10-2024 06:54:41,7801.547085201793
05-10-2024 06:55:11,7790.232876712329
05-10-2024 06:55:41,7787.881278538813
05-10-2024 06:56:11,7826.333333333333
05-10-2024 06:56:41,7796.459459459459
05-10-2024 06:57:11,7782.426605504587
05-10-2024 06:57:41,7792.559090909091
05-10-2024 06:58:11,7788.772727272727
05-10-2024 06:58:41,7794.52466367713
05-10-2024 06:59:11,7822.838565022422
05-10-2024 06:59:41,7782.827272727272
05-10-2024 07:00:11,7790.579908675799
05-10-2024 07:00:41,7790.03196347032
05-10-2024 07:01:11,7793.123287671233
05-10-2024 07:01:41,7780.518348623853
05-10-2024 07:02:11,7795.081081081081
05-10-2024 07:02:41,7828.162895927602
05-10-2024 07:03:11,7791.972850678733
05-10-2024 07:03:41,7794.148648648648
05-10-2024 07:04:11,7794.977168949772
05-10-2024 07:04:41,7789.559090909091
05-10-2024 07:05:11,7789.394618834081
05-10-2024 07:05:41,7831.918918918919
05-10-2024 07:06:11,7785.071748878924
05-10-2024 07:06:41,7779.8663594470045
05-10-2024 07:07:11,7780.366972477064
05-10-2024 07:07:41,7803.153846153846
05-10-2024 07:08:11,7794.018018018018
05-10-2024 07:08:41,7798.568181818182
05-10-2024 07:09:11,7824.228310502283
05-10-2024 07:09:41,7800.927927927928
05-10-2024 07:10:11,7787.095454545454
05-10-2024 07:10:41,7799.081447963801
05-10-2024 07:11:11,7784.941176470588
05-10-2024 07:11:41,7798.630630630631
05-10-2024 07:12:11,7799.628959276018
05-10-2024 07:12:41,7832.895454545454
05-10-2024 07:13:11,7793.531818181818
05-10-2024 07:13:41,7794.440909090909
05-10-2024 07:14:11,7799.077625570776
05-10-2024 07:14:41,7789.534246575343
05-10-2024 07:15:11,7795.518181818182
05-10-2024 07:15:41,7798.140271493213
05-10-2024 07:16:11,7833.781818181818
05-10-2024 07:16:41,7791.191780821918
05-10-2024 07:17:11,7784.831818181819
05-10-2024 07:17:41,7786.710407239819
05-10-2024 07:18:11,7793.542986425339
05-10-2024 07:18:41,7794.013574660634
05-10-2024 07:19:11,7794.802752293578
05-10-2024 07:19:41,7837.077625570776
05-10-2024 07:20:11,7794.339449541284
05-10-2024 07:20:41,7774.095890410959
05-10-2024 07:21:11,7771.472727272727
05-10-2024 07:21:41,7801.322727272727
05-10-2024 07:22:11,7794.529147982063
05-10-2024 07:22:41,7792.637614678899
05-10-2024 07:23:11,7847.891891891892
05-10-2024 07:23:41,7793.29596412556
05-10-2024 07:24:11,7798.27149321267
05-10-2024 07:24:41,7845.175115207373
05-10-2024 07:25:11,7797.773755656109
05-10-2024 07:25:41,7792.277272727273
05-10-2024 07:26:11,7804.361990950226
05-10-2024 07:26:41,7841.402714932126
05-10-2024 07:27:11,7783.799086757991
05-10-2024 07:27:41,7794.821917808219
05-10-2024 07:28:11,7787.936073059361
05-10-2024 07:28:41,7791.666666666667
05-10-2024 07:29:11,7787.672727272728
05-10-2024 07:29:41,7795.900452488688
05-10-2024 07:30:11,7834.808219178082
05-10-2024 07:30:41,7794.307692307692
05-10-2024 07:31:11,7787.054298642534
05-10-2024 07:31:41,7797.126126126126
05-10-2024 07:32:11,7798.986425339366
05-10-2024 07:32:41,7790.186363636363
05-10-2024 07:33:11,7788.724770642202
05-10-2024 07:33:41,7846.2466367713005
05-10-2024 07:34:11,7797.2342342342345
05-10-2024 07:34:41,7801.724770642202
05-10-2024 07:35:11,7796.805429864254
05-10-2024 07:35:41,7799.063636363637
05-10-2024 07:36:11,7796.366515837104
05-10-2024 07:36:41,7798.570776255708
05-10-2024 07:37:11,7797.654545454546
05-10-2024 07:37:41,7840.153846153846
05-10-2024 07:38:11,7798.7168949771685
05-10-2024 07:38:41,9300.18018018018
05-10-2024 07:39:11,7932.364864864865
05-10-2024 07:39:41,7803.641255605381
05-10-2024 07:40:11,7797.195454545455
05-10-2024 07:40:41,7794.392694063927
05-10-2024 07:41:11,7848.109589041096
05-10-2024 07:41:41,7797.868181818182
05-10-2024 07:42:11,7798.211009174312
05-10-2024 07:42:41,7798.091743119266
05-10-2024 07:43:11,7800.068181818182
05-10-2024 07:43:41,7800.371559633028
05-10-2024 07:44:11,7800.780821917808
05-10-2024 07:44:41,7835.15
05-10-2024 07:45:11,7792.615384615385
05-10-2024 07:45:41,7793.51376146789
05-10-2024 07:46:11,7807.666666666667
05-10-2024 07:46:41,7801.8009049773755
05-10-2024 07:47:11,7805.95067264574
05-10-2024 07:47:41,7801.712328767123
05-10-2024 07:48:11,7800.771689497717
05-10-2024 07:48:41,7834.863636363636
05-10-2024 07:49:11,7801.865470852018
05-10-2024 07:49:41,7793.646788990825
05-10-2024 07:50:11,7791.876712328767
05-10-2024 07:50:41,7791.853881278539
05-10-2024 07:51:11,7799.081818181819
05-10-2024 07:51:41,7802.657534246576
05-10-2024 07:52:11,7788.213636363636
05-10-2024 07:52:41,7835.324324324324
05-10-2024 07:53:11,7792.257918552036
05-10-2024 07:53:41,7787.678733031674
05-10-2024 07:54:11,7795.365296803653
05-10-2024 07:54:41,7783.477272727273
05-10-2024 07:55:11,7792.239819004525
05-10-2024 07:55:41,7796.640909090909
05-10-2024 07:56:11,7830.140909090909
05-10-2024 07:56:41,7849.918181818181
05-10-2024 07:57:11,7667.371559633028
05-10-2024 07:57:41,7650.0723981900455
05-10-2024 07:58:11,7638.840909090909
05-10-2024 07:58:41,7682.321266968326
05-10-2024 07:59:11,7667.603603603604
05-10-2024 07:59:41,7650.286363636364
05-10-2024 08:00:11,7666.693693693694
05-10-2024 08:00:41,7662.986363636363
05-10-2024 08:01:11,7650.5504587155965
05-10-2024 08:01:41,7633.184684684685
05-10-2024 08:02:11,7682.730593607306
05-10-2024 08:02:41,7634.436363636363
05-10-2024 08:03:11,7663.663636363636
05-10-2024 08:03:41,7662.589861751152
05-10-2024 08:04:11,7681.638009049774
05-10-2024 08:04:41,7670.486363636363
05-10-2024 08:05:11,7644.855855855856
05-10-2024 08:05:41,7660.495412844037
05-10-2024 08:06:11,7652.522522522522
05-10-2024 08:06:41,7648.081818181819
05-10-2024 08:07:11,7649.611872146119
05-10-2024 08:07:41,7655.625570776256
05-10-2024 08:08:11,7655.316742081448
05-10-2024 08:08:41,7641.796380090498
05-10-2024 08:09:11,7679.281818181818
05-10-2024 08:09:41,7647.377880184332
05-10-2024 08:10:11,7654.004545454545
05-10-2024 08:10:41,7669.127272727273
05-10-2024 08:11:11,7675.077272727272
05-10-2024 08:11:41,7677.899543378995
05-10-2024 08:12:11,7654.899543378995
05-10-2024 08:12:41,7642.156682027649
05-10-2024 08:13:11,7651.914027149322
05-10-2024 08:13:41,7653.368181818182
05-10-2024 08:14:11,7647.086757990867
05-10-2024 08:14:41,7634.194570135746
05-10-2024 08:15:11,7644.331818181819
05-10-2024 08:15:41,7684.445454545455
05-10-2024 08:16:11,7673.940366972477
05-10-2024 08:16:41,7647.164383561644
05-10-2024 08:17:11,7653.077272727272
05-10-2024 08:17:41,7701.307692307692
05-10-2024 08:18:11,7628.3835616438355
05-10-2024 08:18:41,7670.45
05-10-2024 08:19:11,7674.5504587155965
05-10-2024 08:19:41,7642.8949771689495
05-10-2024 08:20:11,7644.899543378995
05-10-2024 08:20:41,7653.466063348416
05-10-2024 08:21:11,7640.364864864865
05-10-2024 08:21:41,7643.493087557604
05-10-2024 08:22:11,7651.443438914027
05-10-2024 08:22:41,7671.095022624434
05-10-2024 08:23:11,7626.413636363636
05-10-2024 08:23:41,7628.397260273972
05-10-2024 08:24:11,7660.648401826484
05-10-2024 08:24:41,7669.586363636364
05-10-2024 08:25:11,7661.853211009175
05-10-2024 08:25:41,7680.361990950226
05-10-2024 08:26:11,7636.094170403588
05-10-2024 08:26:41,7678.881278538813
05-10-2024 08:27:11,7673.040723981901
05-10-2024 08:27:41,7657.220183486239
05-10-2024 08:28:11,7679.402714932126
05-10-2024 08:28:41,7636.613636363636
05-10-2024 08:29:11,7663.3257918552035
05-10-2024 08:29:41,7635.259090909091
05-10-2024 08:30:11,7644.363636363636
05-10-2024 08:30:41,7676.720720720721
05-10-2024 08:31:11,7638.570776255708
05-10-2024 08:31:41,7638.1506849315065
05-10-2024 08:32:11,7635.912844036698
05-10-2024 08:32:41,7638.187214611872
05-10-2024 08:33:11,7670.690909090909
05-10-2024 08:33:41,7658.163636363636
05-10-2024 08:34:11,7652.545871559633
05-10-2024 08:34:41,7629.221719457014
05-10-2024 08:35:11,7639.10407239819
05-10-2024 08:35:41,7651.764976958525
05-10-2024 08:36:11,7637.095454545454
05-10-2024 08:36:41,7635.218181818182
05-10-2024 08:37:11,7639.900452488688
05-10-2024 08:37:41,7624.311926605505
05-10-2024 08:38:11,7632.563063063063
05-10-2024 08:38:41,7666.643835616438
05-10-2024 08:39:11,7648.40366972477
05-10-2024 08:39:41,7633.795454545455
05-10-2024 08:40:11,7652.144144144144
05-10-2024 08:40:41,7619.272727272727
05-10-2024 08:41:11,7625.862385321101
05-10-2024 08:41:41,7652.276018099547
05-10-2024 08:42:11,7656.56108597285
05-10-2024 08:42:41,7627.931506849315
05-10-2024 08:43:11,7637.334862385321
05-10-2024 08:43:41,7624.754545454545
05-10-2024 08:44:11,7630.813636363637
05-10-2024 08:44:41,7629.826484018265
05-10-2024 08:45:11,7637.90366972477
05-10-2024 08:45:41,7624.945454545455
05-10-2024 08:46:11,7633.310502283105
05-10-2024 08:46:41,7650.981651376147
05-10-2024 08:47:11,7644.032110091744
05-10-2024 08:47:41,7642.463963963964
05-10-2024 08:48:11,7638.064220183486
05-10-2024 08:48:41,7653.908675799087
05-10-2024 08:49:11,7645.299539170507
05-10-2024 08:49:41,7634.8949771689495
05-10-2024 08:50:11,7642.818181818182
05-10-2024 08:50:41,7654.131818181818
05-10-2024 08:51:11,7649.173515981735
05-10-2024 08:51:41,7645.122727272727
05-10-2024 08:52:11,7621.605504587156
05-10-2024 08:52:41,7643.683257918552
05-10-2024 08:53:11,7622.086363636364
05-10-2024 08:53:41,7625.52036199095
05-10-2024 08:54:11,7634.672811059908
05-10-2024 08:54:41,7627.545454545455
05-10-2024 08:55:11,7610.159090909091
05-10-2024 08:55:41,7645.577272727272
05-10-2024 08:56:11,7639.574660633484
05-10-2024 08:56:41,7638.054794520548
05-10-2024 08:57:11,7614.779816513761
05-10-2024 08:57:41,7611.422018348624
05-10-2024 08:58:11,7616.844748858448
05-10-2024 08:58:41,7631.735159817352
05-10-2024 08:59:11,7615.35294117647
05-10-2024 08:59:41,7612.209090909091
05-10-2024 09:00:11,7613.625570776256
05-10-2024 09:00:41,7615.0
05-10-2024 09:01:11,7621.586363636364
05-10-2024 09:01:41,7648.8493150684935
05-10-2024 09:02:11,7624.336363636364
05-10-2024 09:02:41,7644.404545454546
05-10-2024 09:03:11,7633.0502283105025
05-10-2024 09:03:41,7615.101382488479
05-10-2024 09:04:11,7610.936363636363
05-10-2024 09:04:41,7604.836363636364
05-10-2024 09:05:11,7606.269406392694
05-10-2024 09:05:41,7610.626126126126
05-10-2024 09:06:11,7609.886363636364
05-10-2024 09:06:41,7617.611607142857
05-10-2024 09:07:11,7611.579185520362
05-10-2024 09:07:41,7629.109589041096
05-10-2024 09:08:11,7638.254545454545
05-10-2024 09:08:41,7613.759090909091
05-10-2024 09:09:11,7608.288288288289
05-10-2024 09:09:41,7610.470319634704
05-10-2024 09:10:11,7606.936073059361
05-10-2024 09:10:41,7610.568181818182
05-10-2024 09:11:11,7610.273542600897
05-10-2024 09:11:41,7604.846153846154
05-10-2024 09:12:11,7604.0502283105025
05-10-2024 09:12:41,7603.077272727272
05-10-2024 09:13:11,7610.078341013825
05-10-2024 09:13:41,7604.381818181818
05-10-2024 09:14:11,7611.004545454545
05-10-2024 09:14:41,7615.707762557077
05-10-2024 09:15:11,7607.803652968037
05-10-2024 09:15:41,7604.870967741936
05-10-2024 09:16:11,7605.333333333333
05-10-2024 09:16:41,7613.164383561644
05-10-2024 09:17:11,7646.873303167421
05-10-2024 09:17:41,7627.728110599079
05-10-2024 09:18:11,7609.123853211009
05-10-2024 09:18:41,7611.990783410139
05-10-2024 09:19:11,7621.822727272727
05-10-2024 09:19:41,7626.068807339449
05-10-2024 09:20:11,7606.601809954751
05-10-2024 09:20:41,7616.130630630631
05-10-2024 09:21:11,7618.159090909091
05-10-2024 09:21:41,7615.101382488479
05-10-2024 09:22:11,7638.159090909091
05-10-2024 09:22:41,7624.771689497717
05-10-2024 09:23:11,7635.229357798165
05-10-2024 09:23:41,7663.735159817352
05-10-2024 09:24:11,7639.594594594595
05-10-2024 09:24:41,7631.059090909091
05-10-2024 09:25:11,7639.041095890411
05-10-2024 09:25:41,7631.361990950226
